time,x,y,z,roll,pitch,yaw
863.881,0.288634,0.00154643,0.433951,3.02717,-1.57028,-1.45502
863.882,0.288634,0.00154837,0.433951,3.03706,-1.57026,-1.46493
863.883,0.288634,0.00154936,0.433951,3.04368,-1.57025,-1.47156
863.884,0.288635,0.00154935,0.433951,3.04644,-1.57025,-1.47432
863.885,0.288636,0.00154834,0.433951,3.0449,-1.57026,-1.47278
863.886,0.288636,0.00154639,0.43395,3.03881,-1.57027,-1.46667
863.887,0.288637,0.0015436,0.43395,3.02852,-1.5703,-1.45635
863.888,0.288638,0.00154008,0.433949,3.012,-1.57033,-1.43981
863.889,0.288639,0.00153607,0.433948,2.98911,-1.57037,-1.41687
863.89,0.28864,0.00153163,0.433948,2.95795,-1.57041,-1.38568
863.891,0.28864,0.00152713,0.433947,2.91687,-1.57046,-1.34455
863.892,0.28864,0.00152284,0.433947,2.86682,-1.57049,-1.29446
863.893,0.288641,0.00151897,0.433946,2.81085,-1.57053,-1.23845
863.894,0.288641,0.00151561,0.433946,2.74826,-1.57056,-1.17582
863.895,0.288641,0.00151291,0.433945,2.68688,-1.57058,-1.11442
863.896,0.288641,0.00151098,0.433945,2.63786,-1.5706,-1.06537
863.897,0.288641,0.00150983,0.433945,2.60523,-1.57061,-1.03272
863.898,0.288641,0.00150957,0.433945,2.60075,-1.57061,-1.02824
863.899,0.288641,0.00151025,0.433946,2.62988,-1.57061,-1.05738
863.9,0.288641,0.00151183,0.433946,2.68132,-1.5706,-1.10882
863.901,0.28864,0.00151429,0.433946,2.74727,-1.57058,-1.1748
863.902,0.28864,0.00151759,0.433947,2.81658,-1.57055,-1.24414
863.903,0.288639,0.00152176,0.433947,2.88082,-1.57052,-1.30842
863.904,0.288638,0.00152631,0.433948,2.92878,-1.57047,-1.35642
863.905,0.288637,0.00153099,0.433949,2.96341,-1.57043,-1.3911
863.906,0.288636,0.00153546,0.433949,2.98633,-1.57038,-1.41407
863.907,0.288635,0.00153955,0.43395,3.00286,-1.57034,-1.43064
863.908,0.288634,0.00154307,0.433951,3.01582,-1.57031,-1.44364
